"","FIPSTXT","State","County","Markets2009","Markets2016","SNAP","WIC","WICCash","Senior","CreditCards","Produce","Animal","Baked","OtherFood","SNAP1000","WIC1000","WICCash1000","Senior1000","CreditCards1000","Produce1000","Animal1000","Baked1000","OtherFood1000","Difference","Increased","Present_2009","Present_2016","Accepts_SNAP","Accepts_WIC","Accepts_WICCash","Accepts_Senior","Accepts_CreditCards","Sells_Produce","Sells_Animal","Sells_Baked","Sells_OtherFood","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","DistrictofColumbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","Midwest","Northeast","South","West","Markets_2009_norm","Markets_2016_norm","SNAP_norm","WIC_norm","WICCash_norm","Senior_norm","CreditCards_norm","Produce_norm","Animal_norm","Baked_norm","OtherFood_norm"
"1435",28067,"MS","Jones",0,0.015,0,0,0,1,1,1,1,1,1,0,0,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.155,1.282,-0.7,0.025,0.985,-0.224,0.319,-1.887,0.797,0.104,1.931
"1436",28069,"MS","Kemper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.162,-2.157,1.145,-1.459,0.348,-1.747,-1.657,-1.108,-1.805,1.22,0.39
"1437",28071,"MS","Lafayette",0.045,0.056,2,0,0,0,2,2,2,2,2,0.112,0,0,0,0.112,0.112,0.112,0.112,0.112,0.011,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.338,-1.461,0.931,0.226,-0.222,0.517,0.196,0.614,-0.957,0.118,-0.223
"1438",28073,"MS","Lamar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.078,-0.46,0.803,-0.539,0.273,3.157,0.298,1.715,-0.319,0.872,-0.065
"1439",28075,"MS","Lauderdale",0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.019,-0.162,-0.524,0.527,0.444,0.54,1.366,-0.05,0.376,1.796,0.613
"1440",28077,"MS","Lawrence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.236,1.385,0.446,1.553,1.439,-0.761,-2.011,-0.677,-0.224,0.018,-0.525
"1441",28079,"MS","Leake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.109,0.187,-0.931,-0.275,0.028,0.833,-2.01,1.146,-1.013,-1.066,1.59
"1442",28081,"MS","Lee",0.012,0.012,0,0,0,0,1,1,1,1,1,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.374,-0.227,1.346,1.041,-0.291,1.731,-0.861,0.55,0.544,0.168,-2.98
"1443",28083,"MS","Leflore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.997,-0.272,-1.502,-0.046,-0.036,-0.224,-0.303,1.601,0.191,1.61,0.988
"1444",28085,"MS","Lincoln",0,0.029,0,0,0,1,1,1,1,1,1,0,0,0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.778,-0.226,0.941,-0.039,-0.033,1.103,-0.061,0.592,0.741,-1.311,1.169
"1445",28087,"MS","Lowndes",0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.261,0.554,-2.369,0.208,-1.131,0.009,0.898,2.024,-0.868,-2.196,-0.064
"1446",28089,"MS","Madison",0,0.029,0,1,0,1,1,2,3,2,2,0,0.029,0,0.029,0.029,0.058,0.087,0.058,0.058,0.029,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.173,0.525,0.378,0.65,-0.262,1.168,1.25,-0.86,1.133,1.219,-0.36
"1447",28091,"MS","Marion",0,0.04,0,0,0,0,1,1,1,1,1,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.15,-0.01,0.583,-0.33,0.913,-0.878,2.09,-0.496,0.562,0.21,1.429
"1448",28093,"MS","Marshall",0,0.028,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.028,0.028,0,0.028,0.028,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.588,0.394,0.616,1.097,-0.313,0.156,0.584,0.587,2.352,0.289,-0.105
"1449",28095,"MS","Monroe",0.027,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.188,-0.798,0.164,0.776,-0.281,1.066,-0.499,0.256,-0.526,-0.019,-0.694
"1450",28097,"MS","Montgomery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.827,0.176,1.436,1.521,1.285,1.083,-0.279,-0.496,-1.578,1.653,-0.781
"1451",28099,"MS","Neshoba",0.066,0.034,1,1,0,0,1,1,0,1,1,0.034,0.034,0,0,0.034,0.034,0,0.034,0.034,-0.032,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.244,-0.466,-0.205,1.051,-0.552,0.83,1.052,-0.429,-0.324,0.862,-0.322
"1452",28101,"MS","Newton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.045,0.895,-0.35,-0.585,0.078,-1.06,0.755,-1.047,-1.038,-0.341,0.399
"1453",28103,"MS","Noxubee",0.086,0.091,1,0,1,1,0,1,1,0,0,0.091,0,0.091,0.091,0,0.091,0.091,0,0,0.005,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.202,-1.464,1.481,-0.121,-0.785,-0.427,-1.676,0.085,0.81,-0.01,-0.898
"1454",28105,"MS","Oktibbeha",0.022,0.04,1,0,0,1,1,1,1,1,1,0.04,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.018,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.938,-0.124,-0.732,0.67,-0.111,-1.959,-0.098,-0.568,-0.132,1.413,1.631
"1455",28107,"MS","Panola",0,0.029,1,0,0,1,0,1,0,1,1,0.029,0,0,0.029,0,0.029,0,0.029,0.029,0.029,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.328,1.313,1.151,-0.594,-0.139,0.385,0.525,-1.696,0.488,1.513,1.344
"1456",28109,"MS","Pearl River",0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999999999999997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.72,-0.521,-1.194,1.226,-0.556,-0.872,1.117,1.256,1.572,-0.347,2.176
"1457",28111,"MS","Perry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.955,-1.558,-1.512,0.247,1.547,-0.955,-1.505,-0.645,0.07,-1.084,0.315
"1458",28113,"MS","Pike",0.05,0.05,1,0,1,1,0,1,1,1,1,0.05,0,0.05,0.05,0,0.05,0.05,0.05,0.05,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.743,1.381,-0.226,-0.784,-1.139,1.638,-0.716,-0.408,0.993,-0.469,-0.321
"1459",28115,"MS","Pontotoc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.042,0.6,-0.426,0.716,0.952,2.496,-2.182,0.367,1.656,-1.52,-0.903
"1460",28117,"MS","Prentiss",0.039,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.146,-0.467,-0.171,-1.239,0.904,0.256,0.436,1.091,-0.432,-0.531,-0.459
"1461",28119,"MS","Quitman",0,0.136,1,0,0,0,1,1,0,1,1,0.136,0,0,0,0.136,0.136,0,0.136,0.136,0.136,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.149,-0.688,0.368,-0.659,0.09,1.066,0.438,-0.266,-1.187,-1.742,0.912
"1462",28121,"MS","Rankin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.936,0.189,-0.039,0.369,-1.457,1.562,-1.462,-0.359,1.686,-0.545,0.193
"1463",28123,"MS","Scott",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.916,-0.105,0.648,0.107,-0.421,-0.84,0.092,-1.715,0.745,0.467,0.595
"1464",28125,"MS","Sharkey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.333,-0.581,-0.265,-0.682,2.047,1.279,0.168,0.469,-1.062,-0.558,-1.677
"1465",28127,"MS","Simpson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.089,-2.603,0.203,0.707,0.696,1.607,0.464,-0.14,0.129,0.408,0.172
"1466",28129,"MS","Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.201,-1.503,-0.02,1.384,0.276,-0.535,-0.111,-0.177,1.215,-0.953,0.149
"1467",28131,"MS","Stone",0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.824,0.652,0.679,0.14,-0.128,0.489,-1.587,0.248,-1.165,-0.741,-0.098
"1468",28133,"MS","Sunflower",0.034,0.038,1,0,0,0,1,1,1,1,0,0.038,0,0,0,0.038,0.038,0.038,0.038,0,0.004,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91,0.529,-0.128,-0.586,0.824,0.23,-0.174,-1.431,0.074,-0.898,-0.25
"1469",28135,"MS","Tallahatchie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.484,0.307,0.138,0.712,-1.829,0.502,-1.435,0.945,-0.074,-0.571,-0.183
"1470",28137,"MS","Tate",0.037,0.035,1,1,0,1,1,1,1,1,1,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,-0.00199999999999999,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.424,-0.259,0.382,-1.253,-0.798,0.168,-0.273,-0.956,1.507,0.787,-0.603
"1471",28139,"MS","Tippah",0,0.045,0,1,0,1,0,1,0,1,1,0,0.045,0,0.045,0,0.045,0,0.045,0.045,0.045,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004,0.094,-2.148,0.86,1.329,0.678,-0.299,-2.294,1.713,-1.03,-0.171
"1472",28141,"MS","Tishomingo",0,0.103,0,0,0,0,1,1,0,0,0,0,0,0,0,0.103,0.103,0,0,0,0.103,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.813,1.132,0.459,1.567,0.257,-1.801,-1.206,2.355,-1.055,-0.556,0.588
"1473",28143,"MS","Tunica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.096,-1.071,-0.123,1.132,1.072,-1.257,-1.286,-0.332,1.154,0.197,-0.248
"1474",28145,"MS","Union",0.037,0.035,0,0,0,0,1,1,1,1,1,0,0,0,0,0.035,0.035,0.035,0.035,0.035,-0.00199999999999999,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.329,-1.346,-1.378,0.144,-1.005,0.534,-0.88,1.741,0.85,0.233,-1.647
"1475",28147,"MS","Walthall",0.065,0.068,1,0,0,1,0,1,1,1,1,0.068,0,0,0.068,0,0.068,0.068,0.068,0.068,0.003,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.033,0.808,-1.722,0.618,0.45,0.73,-2.181,-1.103,-1.245,-0.063,0.353
"1476",28149,"MS","Warren",0,0.021,0,1,0,0,0,1,1,1,1,0,0.021,0,0,0,0.021,0.021,0.021,0.021,0.021,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.784,1.374,-0.996,-1.546,-1.493,-0.01,-0.429,-2.511,-1.312,0.419,0.658
"1477",28151,"MS","Washington",0.037,0.042,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.042,0,0.042,0.042,0.005,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.489,-0.682,-1.473,-0.848,-0.358,-0.848,-1.313,-1.3,-0.609,0.744,1.175
"1478",28153,"MS","Wayne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.435,0.41,-0.301,1.176,0.915,-1.513,1.352,1.186,1.011,0.874,0.826
"1479",28155,"MS","Webster",0.102,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.41,0.99,-1.79,0.537,0.341,0.169,0.213,0.531,1.167,-0.56,0.763
"1480",28157,"MS","Wilkinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.506,-0.174,0.799,0.143,1.84,0.224,0.287,0.147,-1.467,0.55,0.132
"1481",28159,"MS","Winston",0,0.055,0,0,0,0,1,1,0,1,1,0,0,0,0,0.055,0.055,0,0.055,0.055,0.055,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.431,-0.055,-0.071,1.035,1.325,-0.726,-0.535,-0.009,0.477,0.546,0.73
"1482",28161,"MS","Yalobusha",0.073,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.12,-0.211,0.127,0.382,-0.963,0.415,-0.482,-1.78,1.043,0.275,1.151
"1483",28163,"MS","Yazoo",0,0.037,0,0,0,0,1,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0.037,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.821,0.574,0.473,0.001,-0.432,0.131,-1.124,0.16,0.996,0.301,0.765
"1484",29001,"MO","Adair",0,0.039,0,0,0,0,1,1,1,1,1,0,0,0,0,0.039,0.039,0.039,0.039,0.039,0.039,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.598,0.193,0.644,1.059,0.429,0.396,1.351,-0.567,0.322,-0.935,0.573
"1485",29003,"MO","Andrew",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.591,-0.704,0.254,-0.216,-0.455,0.002,-1.029,0.571,-1.988,-1.137,1.249
"1486",29005,"MO","Atchison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.942,-0.814,1.156,-0.943,0.369,0.023,0.795,-0.167,1.808,-0.399,0.823
"1487",29007,"MO","Audrain",0.039,0.038,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.038,0.038,0.038,0.038,-0.001,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.108,0.4,-0.354,-0.335,-0.073,0.792,1.826,-1.213,-0.044,-0.419,-1.548
