FIPSTXT,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,FMRKT16,PCH_FMRKT_09_16,FMRKTPTH09,FMRKTPTH16,PCH_FMRKTPTH_09_16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,FMRKT_BAKED16,PCT_FMRKT_BAKED16,FMRKT_OTHERFOOD16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB16,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13
38099,ND,Walsh,10,24,140,1.0330578512,2.4948024948,0.0143798251,0.0160364877,32,68,112.5,2.8181417878,6.1544031134,118.3851479772,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43,50,16.2790697674,31863,33235,-4.1281781255,2806.0766182299,2883.7903882704,2.769481401,29,34,17.2413793103,,9971,,,902.4346094669,,0,3,,0,6,,0,0.5430355688,,0,5,,0,3,,0,0.2715177844,,0,0,0,1,3,200,,10400,,,941.2616526382,,0,1,0,-100,1,0,-100,,0,,0,0
38101,ND,Ward,24,24,0,2.5369978858,2.4973985432,0.0513135677,0.0721421857,86,198,130.2325581395,1.475204556,3.0213324381,104.807694355,3,4,33.3333333333,0.0526205009,0.0569719413,8.2694772824,1,25,0,0,0,0,0,0,1,25,1,25,1,25,1,25,1,25,8,10,25,22,65,-66.1538461538,0.3773779097,0.3357036042,-11.0431226539,8,10,25,22,,,0.3773779097,,,4,4,0,6,12,100,0.1029212481,0.1831110569,77.9137546922,3,4,33.3333333333,,7,,,0.1068147832,,3,4,33.3333333333,0,3,,0,4559,,0,69.5669423505,,0,1,2,100,1,4,300,,,,0,1
38103,ND,Wells,10,11,10,1.6181229773,2.0257826888,0.0787521242,0.0080895142,114,22,-80.701754386,26.4072272411,5.1618958236,-80.4527155524,1,1,0,0.2443792766,0.2440214739,-0.1464128843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-100,16,0,,3.7062775075,3.7541060535,1.2904739559,7,0,-100,16,0,-100,3.7062775075,0,-100,0,0,,0,0,,0,0,,1,2,100,,,,,,,0,1,,0,0,,0,0,,0,0,,0,0,0,,4,1,-75,,,,0,1
38105,ND,Williams,24,2,-91.6666666667,2.8004667445,0.2638522427,0.0534032812,,68,,,3.3094855697,,,3,3,0,0.1466920933,0.0873693101,-40.4403413228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,,,,,2,2,0,,,,,,,1,1,0,,,,,,,1,1,0,,,,,,,2,1,-50,0,0,,0,0,,0,0,,0,2,0,-100,5,5,0,8000,2000,-75,0,0
39001,OH,Adams,65,75,15.3846153846,4.7135605511,5.5514433753,0.5195337868,0.4960674446,152,193,26.9736842105,5.3262316911,6.8067997461,27.7976652324,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,22,10,-54.5454545455,42,37,13.5135135135,1.4717219146,1.4812724836,0.6489384214,22,10,-54.5454545455,,37,,,1.3049305213,,15,19,26.6666666667,53,29,-45.2830188679,1.8571728923,1.0227833815,-44.9279393543,8,19,137.5,6,54,800,0.2102459878,1.9044931932,805.8404457925,0,0,0,0,0,,0,0,,0,0,,0,10,2,-80,9,10,11.1111111111,100000,66000,-34,0,1
39003,OH,Allen,40,37,-7.5,4.2283298097,4.092920354,1.013386285,0.5191163917,888,748,-15.7657657658,8.3210734934,7.1015579755,-14.6557474696,2,6,200,0.0191649817,0.0578357849,201.7784503865,0,0,0,0,0,0,0,0,1,16.6666666667,1,16.6666666667,1,16.6666666667,1,16.6666666667,1,16.6666666667,10,6,-40,,,,,,,10,6,-40,,,,,,,8,9,12.5,15,15,0,0.1405586739,0.142410922,1.3177757313,6,6,0,,,,,,,2,1,-50,0,2,,0,,,0,,,0,9,6,-33.3333333333,7,2,-71.4285714286,,,,0,1
39005,OH,Ashland,121,134,10.7438016529,11.4366729679,12.9593810445,0.6254843352,0.3416295925,452,354,-21.6814159292,8.4416554609,6.6493857771,-21.2312583965,2,2,0,0.0363345687,0.0372772683,2.5944978752,1,50,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,57,49,-14.0350877193,360,239,50.6276150628,6.7234424025,6.7620872309,0.5747774146,52,49,-5.7692307692,356,231,-35.1123595506,6.6487374869,4.3390059732,-34.7394000484,24,30,25,105,93,-11.4285714286,1.9610040341,1.7468725347,-10.9194828613,28,41,46.4285714286,66,57,-13.6363636364,1.2326311071,1.0706638116,-13.1399649601,4,4,0,3,4,33.3333333333,4200,11328,169.7142857143,78.4401613626,212.7803448664,171.2645425126,0,10,8,-20,9,7,-22.2222222222,57000,36000,-36.8421052632,0,1
39007,OH,Ashtabula,161,201,24.8447204969,14.2857142857,18.2893539581,1.9752684084,0.8838261039,1091,727,-33.3638863428,10.6797447042,7.2505684765,-32.1091591857,3,7,133.3333333333,0.0297716514,0.0712606,139.3572293879,0,0,1,14.2857142857,0,0,1,14.2857142857,3,42.8571428571,1,14.2857142857,0,0,0,0,1,14.2857142857,74,71,-4.0540540541,409,257,59.1439688716,4.0036806453,4.0790680975,1.8829536841,72,70,-2.7777777778,,,,,,,86,71,-17.4418604651,1064,1056,-0.7518796992,10.4154430479,10.5317748434,1.1169164384,27,39,44.4444444444,21,30,42.8571428571,0.2055679549,0.299198149,45.5470766916,3,2,-33.3333333333,2,4,100,,12088,,,120.5569074879,,0,12,14,16.6666666667,7,16,128.5714285714,73000,144000,97.2602739726,0,1
39009,OH,Athens,73,67,-8.2191780822,12.4786324786,9.2797783934,2.6934029426,6.7134478425,227,641,182.3788546256,3.5412311628,9.9163069878,180.0242777681,1,2,100,0.0158664678,0.0302178708,90.4511528118,2,100,2,100,0,0,1,50,1,50,2,100,2,100,2,100,2,100,22,23,4.5454545455,95,55,72.7272727273,1.4820130417,1.4696554818,-0.8338361102,21,23,9.5238095238,,,,,,,14,10,-28.5714285714,28,28,0,0.4368038439,0.4331616157,-0.8338361102,8,24,200,8,21,162.5,0.1248010982,0.3248712118,160.3111802107,1,0,-100,7,5,-28.5714285714,15600,46325,196.9551282051,243.3621415868,716.6504231061,194.479009115,1,5,5,0,9,15,66.6666666667,39000,45000,15.3846153846,0,1
39011,OH,Auglaize,39,38,-2.5641025641,3.6827195467,3.6538461538,0.0425663928,0.090783149,59,173,193.2203389831,1.2832503208,3.7711171662,193.8722948321,0,2,,0,0.0435786813,,0,0,0,0,0,0,1,50,0,0,2,100,0,0,2,100,2,100,6,2,-66.6666666667,15,,,0.3262500816,0.3269754768,0.2223433243,6,2,-66.6666666667,15,,,0.3262500816,,,4,6,50,16,11,-31.25,0.348000087,0.2397820163,-31.0971389646,2,0,-100,,0,,,0,,0,1,,0,0,,0,0,,0,0,,0,5,1,-80,2,0,-100,,0,,0,1
39013,OH,Belmont,50,47,-6,7.342143906,6.7142857143,2.4531024531,1.4949093618,357,301,-15.6862745098,5.0688627006,4.3223527384,-14.7273660031,4,4,0,0.0587664913,0.0582470549,-0.8838990579,2,50,2,50,0,0,0,0,2,50,2,50,2,50,2,50,2,50,31,29,-6.4516129032,106,96,10.4166666667,1.5050404657,1.5221574428,1.1373100893,31,29,-6.4516129032,,95,,,1.3641977081,,10,14,40,95,48,-49.4736842105,1.3488570212,0.689278842,-48.8990433233,14,13,-7.1428571429,12,43,258.3333333333,0.1703819395,0.6174789626,262.4086944867,1,1,0,1,0,-100,,0,,,0,,0,5,3,-40,3,4,33.3333333333,,,,0,1
39015,OH,Brown,92,67,-27.1739130435,6.1869535978,4.8585931835,0.448175409,0.2397384671,260,198,-23.8461538462,5.8440098899,4.4595599,-23.6900692497,1,4,300,0.0227257232,0.0914097671,302.2303983181,4,100,0,0,0,0,0,0,0,0,4,100,4,100,4,100,4,100,39,25,-35.8974358974,86,88,-2.2727272727,1.9330186559,1.9369805626,0.2049595712,38,25,-34.2105263158,,78,,,1.7567963242,,30,21,-30,49,72,46.9387755102,1.1013710946,1.6216581455,47.2399405944,11,15,36.3636363636,6,8,33.3333333333,0.1348617667,0.1801842384,33.6066127615,1,1,0,4,3,-25,4720,,,106.0912564621,,,0,8,2,-75,6,7,16.6666666667,45000,31000,-31.1111111111,0,0
39017,OH,Butler,97,93,-4.1237113402,10.2212855638,10.7514450867,0.9227993298,0.8087330873,358,526,46.9273743017,0.991162595,1.4185468255,43.119487432,5,5,0,0.0137671263,0.0132437351,-3.8017465838,2,40,0,0,1,20,0,0,4,80,4,80,2,40,3,60,4,80,38,21,-44.7368421053,156,163,-4.2944785276,0.4319032537,0.4207097049,-2.5916796565,37,21,-43.2432432432,141,,,0.3903740947,,,17,12,-29.4117647059,64,45,-29.6875,0.1771910784,0.1213585687,-31.5097747585,12,5,-58.3333333333,12,6,-50,0.0332233272,0.0161811425,-51.2958398283,1,2,100,1,1,0,,,,,,,0,4,1,-75,6,14,133.3333333333,25000,19000,-24,0,1
39019,OH,Carroll,116,105,-9.4827586207,14.9870801034,14.3246930423,1.7441253264,1.0893135029,501,427,-14.7704590818,17.2390062625,14.9389497254,-13.3421642877,1,2,100,0.0350397701,0.0722830605,106.2886262604,1,50,1,50,0,0,0,0,0,0,1,50,1,50,1,50,0,0,40,17,-57.5,101,53,90.5660377358,3.4753286078,3.5335689046,1.6758212924,40,17,-57.5,101,,,3.4753286078,,,22,20,-9.0909090909,227,115,-49.3392070485,7.810887069,4.0233705349,-48.4902226933,11,4,-63.6363636364,11,4,-63.6363636364,0.3785011355,0.139943323,-63.0269740755,1,0,-100,4,3,-25,3670,1800,-50.9536784741,126.2817424816,62.9744953294,-50.1317497749,0,5,5,0,6,9,50,28000,16000,-42.8571428571,0,1
39021,OH,Champaign,82,80,-2.4390243902,8.8077336198,9.1638029782,0.6491835725,0.5382857669,656,702,7.012195122,16.348094799,17.7371266865,8.4965979498,0,3,,0,0.0774253491,,0,0,0,0,0,0,0,0,2,66.6666666667,2,66.6666666667,2,66.6666666667,2,66.6666666667,2,66.6666666667,23,23,0,,,,,,,23,23,0,,,,,,,12,14,16.6666666667,79,73,-7.5949367089,1.9687492212,1.8444590429,-6.313154412,11,17,54.5454545455,57,82,43.8596491228,1.4204899444,2.071858103,45.8551756115,0,0,0,2,3,50,,11000,,,277.932184547,,0,6,1,-83.3333333333,5,6,20,,65000,,0,0
39023,OH,Clark,60,56,-6.6666666667,8.064516129,7.1337579618,0.3268999234,0.2073816856,448,301,-32.8125,3.2039133513,2.1939894893,-31.5215722559,0,2,,0,0.0148383363,,2,100,1,50,0,0,0,0,2,100,2,100,1,50,2,100,2,100,22,17,-22.7272727273,372,163,128.2208588957,2.6603923364,2.7115086047,1.9213808285,22,17,-22.7272727273,336,,,2.4029350135,,,13,10,-23.0769230769,98,32,-67.3469387755,0.7008560456,0.233248052,-66.7195491172,9,4,-55.5555555556,9,4,-55.5555555556,0.0643643307,0.0291560065,-54.7016085207,1,1,0,0,2,,0,,,0,,,0,3,1,-66.6666666667,6,6,0,248000,202000,-18.5483870968,0,0
39025,OH,Clermont,81,94,16.049382716,9.0200445434,11.4355231144,1.8411320148,0.7014943381,458,407,-11.135371179,2.3566216953,2.0427419922,-13.3190534484,3,3,0,0.0152777495,0.0147767237,-3.2794475476,1,33.3333333333,2,66.6666666667,0,0,0,0,2,66.6666666667,3,100,2,66.6666666667,1,33.3333333333,3,100,45,29,-35.5555555556,199,109,82.5688073394,1.0239469812,0.9987853967,-2.4573132171,43,29,-32.5581395349,181,106,-41.4364640884,0.9313286613,0.5320163419,-42.8755535968,20,24,20,54,68,25.9259259259,0.2778549597,0.3412935024,22.8315315044,13,14,7.6923076923,31,16,-48.3870967742,0.1595093287,0.0803043535,-49.6553874669,0,0,0,3,7,133.3333333333,4040,17860,342.0792079208,20.7876673562,89.6397345941,331.2159371145,0,6,1,-83.3333333333,6,19,216.6666666667,33000,42000,27.2727272727,0,1
39027,OH,Clinton,49,54,10.2040816327,6.1326658323,7.1146245059,0.474332313,0.3124942781,406,512,26.1083743842,9.5358887636,12.2359239078,28.3144572169,1,1,0,0.0232244879,0.0238652093,2.7588181948,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,16,15,-6.25,76,94,-19.1489361702,1.7850432168,1.8162699551,1.7493547462,16,13,-18.75,,,,,,,7,5,-28.5714285714,46,51,10.8695652174,1.0804208944,1.218812733,12.8090672186,5,2,-60,20,,,0.469748215,,,0,0,0,1,3,200,,,,,,,0,6,6,0,2,9,350,,252000,,0,1
39029,OH,Columbiana,154,137,-11.038961039,14.5833333333,13.1100478469,1.54924044,1.0584514985,1183,1051,-11.1580726965,10.8379980394,9.8740147124,-8.8944777768,1,0,-100,0.0092831548,0,-100,,,,,,,,,,,,,,,,,,,48,33,-31.25,274,221,23.9819004525,2.5102379229,2.5741960335,2.5478903806,47,31,-34.0425531915,273,218,-20.1465201465,2.5010764706,2.0480829755,-18.1119410148,25,23,-8,395,235,-40.5063291139,3.618773648,2.2077958681,-38.9904955964,19,20,5.2631578947,51,55,7.8431372549,0.4672340659,0.5167181819,10.5908621751,2,2,0,2,6,200,,,,,,,0,1,7,600,7,9,28.5714285714,108000,128000,18.5185185185,0,1
39031,OH,Coshocton,71,77,8.4507042254,6.8798449612,6.862745098,0.7911664545,0.2302228753,460,188,-59.1304347826,12.3709122203,5.1057820266,-58.7275219836,0,2,,0,0.0546418229,,0,0,1,50,0,0,0,0,2,100,1,50,1,50,1,50,1,50,17,21,23.5294117647,231,,,6.2123493976,6.2735938731,0.9858504658,17,21,23.5294117647,,,,,,,29,24,-17.2413793103,95,76,-20,2.5548623064,2.0640395427,-19.2113196274,6,8,33.3333333333,,7,,,0.1901089052,,1,1,0,3,2,-33.3333333333,8640,,,232.3580034423,,,0,13,5,-61.5384615385,15,23,53.3333333333,129000,35000,-72.8682170543,0,0
39033,OH,Crawford,43,34,-20.9302325581,6.3049853372,5.3627760252,0.1150339912,0.0667891998,133,129,-3.007518797,2.9797911906,3.0121185234,1.0848858434,1,2,100,0.023039882,0.0475251289,106.2733170164,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,11,9,-18.1818181818,220,40,450,4.9289779092,5.1369463189,4.2193009083,11,9,-18.1818181818,220,40,-81.8181818182,4.9289779092,0.9339902398,-81.0510361985,5,4,-20,7,7,0,0.1568311153,0.163448292,4.2193009083,0,2,,0,,,0,,,1,0,-100,0,1,,0,,,0,,,0,0,2,,3,4,33.3333333333,,,,0,1
39035,OH,Cuyahoga,24,35,45.8333333333,18.8976377953,30.701754386,1.4455840848,2.2515907978,210,230,9.5238095238,0.161347327,0.1817035578,12.6164040768,21,31,47.619047619,0.0164614344,0.024812863,50.733298237,19,61.2903225806,20,64.5161290323,13,41.935483871,17,54.8387096774,23,74.1935483871,24,77.4193548387,21,67.7419354839,22,70.9677419355,24,77.4193548387,14,29,107.1428571429,123,68,80.8823529412,0.0945034344,0.0971719026,2.8236732875,14,28,100,123,,,0.0945034344,,,3,5,66.6666666667,,16,,,0.0126402475,,6,5,-16.6666666667,24,,,0.0184396945,,,3,2,-33.3333333333,3,3,0,,13712,,,10.8326921041,,0,0,12,,2,1,-50,,,,0,1
39037,OH,Darke,100,76,-24,5.6433408578,4.4890726521,,0.0958008486,,536,,,10.2099127586,,0,1,,0,0.0193132218,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,18,21,16.6666666667,667,435,53.3333333333,12.5858555363,12.7052459141,0.948607566,16,19,18.75,,,,,,,17,8,-52.9411764706,98,48,-51.0204081633,1.8491961657,0.9143205455,-50.5557840493,6,4,-33.3333333333,9,3,-66.6666666667,0.1698241377,0.0571450341,-66.3504641447,2,2,0,1,1,0,,,,,,,0,4,6,50,3,3,0,15000,41000,173.3333333333,0,1
39039,OH,Defiance,31,28,-9.6774193548,2.7169149869,2.7184466019,0.1551278368,0.13123244,135,149,10.3703703704,3.4506556246,3.8370416152,11.1974660074,0,3,,0,0.0786204728,,0,0,3,100,0,0,3,100,0,0,3,100,1,33.3333333333,3,100,3,100,7,6,-14.2857142857,5,12,-58.3333333333,0.1278020602,0.1287597857,0.749381953,7,6,-14.2857142857,5,12,140,0.1278020602,0.3090234858,141.7985166873,4,1,-75,4,,,0.1022416481,,,0,2,,0,,,0,,,0,0,0,1,0,-100,,0,,,0,,0,10,5,-50,0,0,,0,0,,0,1
39041,OH,Delaware,72,96,33.3333333333,9.9173553719,12.7152317881,0.4241557894,0.3207415611,362,391,8.0110497238,2.2373853495,2.1587063221,-3.5165613017,3,5,66.6666666667,0.0177822036,0.0254500847,43.1210965933,0,0,1,20,0,0,2,40,3,60,2,40,2,40,1,20,2,40,49,32,-34.693877551,174,104,67.3076923077,1.0754283171,0.9606519183,-10.6726219724,47,32,-31.914893617,167,101,-39.5209580838,1.0321639596,0.5576197916,-45.9756576001,26,19,-26.9230769231,46,68,47.8260869565,0.2843086356,0.3754271864,32.049167519,11,14,27.2727272727,6,28,366.6666666667,0.0370837351,0.154587665,316.861097462,0,1,,6,4,-33.3333333333,8552,13600,59.0271281572,52.8566837252,75.0854372899,42.0547639353,0,2,5,150,5,11,120,,459000,,0,1
39043,OH,Erie,70,43,-38.5714285714,17.3697270471,12.4637681159,2.5193846459,1.3609145346,1017,1200,17.994100295,13.0941958078,15.6936597615,19.8520320898,0,1,,0,0.0133143382,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,-38.7755102041,735,720,2.0833333333,9.4633568522,9.6123666039,1.5745971961,47,26,-44.6808510638,580,547,-5.6896551724,7.4676829582,7.1536932413,-4.2046471272,21,15,-28.5714285714,523,467,-10.707456979,6.7337899779,6.1074492572,-9.3014591003,9,9,0,18,8,-55.5555555556,0.231755678,0.1046243984,-54.8557345795,3,3,0,0,3,,0,,,0,,,0,7,4,-42.8571428571,7,7,0,202000,93000,-53.9603960396,1,1
39045,OH,Fairfield,112,142,26.7857142857,10.071942446,11.9932432432,0.4396843292,0.5545950134,312,587,88.141025641,2.1831158381,3.9799308428,82.3050693572,2,3,50,0.0139167223,0.0196596263,41.2662110002,1,33.3333333333,1,33.3333333333,0,0,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,34,31,-8.8235294118,286,311,-8.038585209,2.0011895182,1.9391145162,-3.1019052139,34,31,-8.8235294118,274,245,-10.5839416058,1.9172235245,1.6611295681,-13.3575429832,28,30,7.1428571429,302,220,-27.1523178808,2.1131441766,1.491626551,-29.4119839307,21,16,-23.8095238095,19,20,5.2631578947,0.1329461568,0.1356024137,1.9979945117,1,1,0,1,7,600,,30106,,,204.1223133772,,0,9,3,-66.6666666667,7,11,57.1428571429,57000,26000,-54.3859649123,0,1
39047,OH,Fayette,23,23,0,3.9316239316,4.5634920635,0.0952585078,0.0578223947,80,83,3.75,2.7674000277,2.878246697,4.0054443944,1,1,0,0.035565672,0.0348723671,-1.9493653229,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,1,100,8,6,-25,21,14,50,0.7264425073,0.728231092,0.2462114644,8,6,-25,21,14,-33.3333333333,0.7264425073,0.4854873947,-33.169192357,1,0,-100,,0,,,0,,0,5,,0,6,,0,0.2080660263,,1,0,-100,0,2,,0,,,0,,,0,2,3,50,0,1,,0,,,0,0
39049,OH,Franklin,51,55,7.8431372549,11.8881118881,14.175257732,1.4238296898,1.3021481297,622,628,0.9646302251,0.5518225225,0.524342693,-4.9798310837,11,29,163.6363636364,0.0095642028,0.0229336395,139.7862124685,10,34.4827586207,13,44.8275862069,8,27.5862068966,13,44.8275862069,20,68.9655172414,18,62.0689655172,18,62.0689655172,17,58.6206896552,18,62.0689655172,40,30,-25,342,162,111.1111111111,0.3034136699,0.2855496831,-5.8876670925,40,28,-30,,157,,,0.1310856733,,16,16,0,25,54,116,0.0221793618,0.0450867921,103.2826390802,10,10,0,44,11,-75,0.0390356768,0.0091843465,-76.4719167731,2,4,100,4,1,-75,35240,,,31.2640284464,,,1,4,3,-25,8,7,-12.5,56000,556000,892.8571428571,1,1
39051,OH,Fulton,63,55,-12.6984126984,8.2568807339,6.6666666667,0.1714575382,0.3015750182,230,530,130.4347826087,5.3738317757,12.4820423447,132.2745271108,0,2,,0,0.0470433269,,0,0,0,0,0,0,0,0,2,100,1,50,0,0,1,50,1,50,29,24,-17.2413793103,1420,783,81.3537675607,33.1775700935,33.4424530746,0.7983796896,22,22,0,237,233,-1.6877637131,5.5373831776,5.487388427,-0.9028587862,10,10,0,105,85,-19.0476190476,2.453271028,2.0018369798,-18.4013116798,8,10,25,10,10,0,0.2336448598,0.2355102329,0.7983796896,1,1,0,0,3,,0,,,0,,,0,4,4,0,0,3,,0,1000,,0,1
39053,OH,Gallia,59,65,10.1694915254,5.941591138,6.7920585162,1.3054225243,1.0959989436,169,166,-1.775147929,5.4556606515,5.3855886838,-1.2843901436,1,2,100,0.0325796573,0.06663335,104.5244044644,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,40,29,-27.5,120,134,-10.447761194,3.8738418827,3.8931966389,0.499626902,40,29,-27.5,,131,,,4.2500729974,,11,16,45.4545454545,22,30,36.3636363636,0.7102043452,0.9732991597,37.0449457754,11,18,63.6363636364,10,10,0,0.3228201569,0.3244330532,0.499626902,2,1,-50,3,4,33.3333333333,,7983,,,258.9949064011,,0,3,6,100,4,21,425,43000,64000,48.8372093023,0,0
39055,OH,Geauga,174,193,10.9195402299,19.5945945946,20.1251303441,7.1636011617,5.4044758323,1924,2357,22.5051975052,20.5244180837,25.1121362895,22.3524885683,1,2,100,0.010094892,0.0212630236,110.631511801,1,50,1,50,0,0,1,50,1,50,1,50,1,50,1,50,1,50,99,95,-4.0404040404,572,438,30.5936073059,6.1018540249,6.0942477546,-0.1246550677,99,94,-5.0505050505,567,405,-28.5714285714,6.04851614,4.314983113,-28.6604679055,31,23,-25.8064516129,185,173,-6.4864864865,1.9735017388,1.8431903174,-6.6030558201,37,43,16.2162162162,39,41,5.1282051282,0.4160355017,0.4368254509,4.9971574929,0,1,,16,15,-6.25,16120,47042,191.82382134,171.9613407011,501.1986064203,191.4600481579,0,23,19,-17.3913043478,9,16,77.7777777778,,233000,,0,1
39057,OH,Greene,79,94,18.9873417722,10.1804123711,11.75,0.6355741396,0.6068442016,494,582,17.8137651822,3.1058438905,3.5403828723,13.9910116921,7,13,85.7142857143,0.043798452,0.0789002519,80.143927932,0,0,0,0,0,0,0,0,1,7.6923076923,2,15.3846153846,2,15.3846153846,2,15.3846153846,2,15.3846153846,41,34,-17.0731707317,679,174,290.2298850575,4.2689635661,4.1304466844,-3.2447426531,39,32,-17.9487179487,553,172,-68.896925859,3.47678476,1.0462987183,-69.906140572,17,20,17.6470588235,105,70,-33.3333333333,0.6601490051,0.4258192458,-35.4964951021,8,24,200,29,25,-13.7931034483,0.1823268681,0.1520783021,-16.5902953906,2,2,0,3,4,33.3333333333,9961,11001,10.4407188033,62.6261356135,66.9205360456,6.8572016939,0,1,2,100,9,3,-66.6666666667,51000,,,0,1
39059,OH,Guernsey,69,73,5.7971014493,7.8142695357,5.9446254072,0.8522567984,1.2190015354,152,262,72.3684210526,3.7502158841,6.5786169839,75.4196874827,0,2,,0,0.0511993446,,0,0,1,50,0,0,0,0,0,0,1,50,1,50,1,50,1,50,27,18,-33.3333333333,89,58,53.4482758621,2.1958500901,2.2347210365,1.7702003716,23,17,-26.0869565217,75,55,-26.6666666667,1.8504354691,1.3810073821,-25.3685197275,14,25,78.5714285714,45,143,217.7777777778,1.1102612815,3.5906191935,223.4030811809,15,13,-13.3333333333,12,15,25,0.2960696751,0.3766383769,27.2127504645,0,0,0,2,4,100,,8150,,,204.6401848039,,0,0,1,,9,24,166.6666666667,13000,116000,792.3076923077,0,0
39061,OH,Hamilton,33,44,33.3333333333,11.3402061856,14.9152542373,2.5463319472,2.1272996405,496,503,1.4112903226,0.6185965591,0.6269350231,1.3479648293,4,15,275,0.0046780233,0.0185391405,296.3028628141,7,46.6666666667,5,33.3333333333,3,20,0,0,14,93.3333333333,12,80,12,80,12,80,11,73.3333333333,31,30,-3.2258064516,252,155,62.5806451613,0.3142869615,0.3140907074,-0.062444224,29,30,3.4482758621,,154,,,0.1919443212,,27,16,-40.7407407407,132,63,-52.2727272727,0.1646265036,0.0785226769,-52.3025301978,7,15,114.2857142857,4,12,200,0.0049886819,0.0149567004,199.8126673281,4,5,25,6,5,-16.6666666667,50700,30398,-40.0433925049,63.2315434358,37.8878147762,-40.0808319432,0,1,7,600,3,8,166.6666666667,10000,,,1,1
39063,OH,Hancock,50,40,-20,5.4229934924,4.8134777377,0.2512687091,0.2708352835,254,434,70.8661417323,3.3997215976,5.740968557,68.8658436327,1,3,200,0.0134159757,0.0395402784,194.7253268663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,-33.3333333333,84,68,23.5294117647,1.1243173787,1.1111552046,-1.1706813762,12,8,-33.3333333333,84,,,1.1243173787,,,10,11,10,34,36,5.8823529412,0.4550808438,0.4762093734,4.6428079546,3,1,-66.6666666667,2,,,0.0267694614,,,2,2,0,2,0,-100,,0,,,0,,0,7,0,-100,2,1,-50,,,,0,1
